,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
6,0.7876,0.8892621433223525,0.045757153497574796,0.028778091319804754,0.28421212121212125,0.23328741108972154,0.5604943699674159,0.11417256259769719,0.8167266938791329,0.029126693879132845,0.23272442817687988,0.010390520095825195,Uncal,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
7,0.7875,0.8852420287921196,0.043529389972484386,0.024542867509433876,0.43406060606060604,0.22703490408876564,0.5587396902553925,0.10929465958781853,0.8201626397538637,0.032662639753863826,0.23122191429138184,0.01040196418762207,Uncal,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
8,0.7847,0.9086509780398435,0.047693140481147346,0.028408178038372086,0.33406060606060606,0.23351740366851728,0.5631359561996999,0.11617391683722318,0.8147814988276263,0.030081498827626382,0.2349867820739746,0.010340213775634766,Uncal,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
9,0.782,0.9578612955054571,0.04975065409188456,0.033659736707592945,0.35404040404040404,0.2337328006725479,0.5701802385536372,0.11476306362699702,0.8165545762483812,0.03455457624838122,0.23111867904663086,0.01026153564453125,Uncal,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
0,0.8011,0.8523840185521776,0.0563242383838384,0.050099852380952374,0.2524677812608847,0.19634539707095142,0.5012117006292958,0.18661368981025997,0.7512947803481678,0.04980521965183235,0.2299509048461914,0.010257720947265625,Uncal,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
1,0.8074,0.8562236357544678,0.060791963636363654,0.053839240476190445,0.25414141414141417,0.19038603819770486,0.5066891653092447,0.1863966850049777,0.7544916497655416,0.05290835023445846,0.2303462028503418,0.010201692581176758,Uncal,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
2,0.8002,0.8715730322232684,0.05820563636363638,0.050302664285714255,0.454040404040404,0.19486451080169204,0.5060513188288471,0.18821761958204683,0.7506973143124498,0.049502685687550216,0.23015737533569336,0.010253429412841797,Uncal,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
3,0.8018,0.8551447271772319,0.056157457575757595,0.05128149761904759,0.44405050505050503,0.19341667898910905,0.5023135121131079,0.1870845453653238,0.7513541496269013,0.05044585037309861,0.2298877239227295,0.010227203369140625,Uncal,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
4,0.8018,0.8660162012468354,0.053640290909090914,0.04920372619047617,0.954040404040404,0.19201194919175016,0.5206645241038611,0.18965049587093566,0.7529339410880691,0.048866058911930896,0.2295832633972168,0.010294914245605469,Uncal,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
5,0.8116,0.831359100776489,0.060752469696969714,0.056980788095238065,0.34265223665223665,0.1897555393898845,0.5072720756678233,0.18683324797067674,0.7555361950028167,0.05606380499718333,0.22955656051635742,0.010222911834716797,Uncal,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
6,0.8029,0.8623685331179617,0.060866217171717196,0.05321393809523808,0.954040404040404,0.19502339707671212,0.5073224930389005,0.18979730912030512,0.7505050038852743,0.052394996114725645,0.22930645942687988,0.01022648811340332,Uncal,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
7,0.7987,0.8726762256493777,0.05610147474747477,0.047364335714285694,0.28737373737373734,0.1945165971054356,0.5052762739891294,0.18596303829241081,0.7518834352698632,0.046816564730136734,0.2300097942352295,0.010251045227050781,Uncal,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
8,0.7987,0.8704353718705341,0.05570470101010103,0.05070545714285714,0.954040404040404,0.19648931022009652,0.5056003869501641,0.19044191815497566,0.748371397862689,0.050328602137310996,0.22929978370666504,0.010165691375732422,Uncal,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
9,0.7982,0.866685390447656,0.0556415888888889,0.048640469047619025,0.454040404040404,0.19444590800638434,0.5106386751957834,0.18919524913871538,0.7502312367919866,0.04796876320801352,0.22952985763549805,0.010212421417236328,Uncal,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
0,0.8061,0.837345358175063,0.08404875560783097,0.06375717326037632,0.32417748917748923,0.13783832359256912,0.6857049943555856,0.058476477238100164,0.8919203101039155,0.0858203101039155,0.22811150550842285,0.010412454605102539,Uncal,ImageNet,polynet,1000,50000,1000,10000,True
1,0.8071,0.8440667346099638,0.08308884368739705,0.06263619565284911,0.5507777777777777,0.13908975263020598,0.6876567006382984,0.060209323722635134,0.891154032376589,0.08405403237658893,0.2285604476928711,0.010182380676269531,Uncal,ImageNet,polynet,1000,50000,1000,10000,True
2,0.8111,0.8796244175639036,0.08114571647862497,0.05982016145595789,0.4908383838383838,0.14014989504706896,0.6954865428970607,0.0615211752818699,0.8925775826821302,0.08147758268213004,0.22823238372802734,0.010207891464233398,Uncal,ImageNet,polynet,1000,50000,1000,10000,True
3,0.8115,0.8521284108764363,0.08031972088903146,0.05855576681359257,0.35414141414141415,0.13845117275146934,0.6883931346625044,0.05989798640102142,0.8926548899194531,0.08115488991945319,0.2294294834136963,0.010309696197509766,Uncal,ImageNet,polynet,1000,50000,1000,10000,True
4,0.8099,0.8376466054701955,0.07857320493526318,0.05697651625634528,0.3052929292929293,0.1438802148990056,0.6798951971621315,0.06283597217501562,0.888257223115976,0.0783572231159761,0.22858762741088867,0.010148048400878906,Uncal,ImageNet,polynet,1000,50000,1000,10000,True
5,0.8047,0.8577837146613995,0.08491388141537844,0.063177073868867,0.8741212121212121,0.13878365343182303,0.6864367254331355,0.0606004594192224,0.889995902782443,0.08529590278244312,0.2296135425567627,0.010339975357055664,Uncal,ImageNet,polynet,1000,50000,1000,10000,True
6,0.8071,0.859324945893349,0.08233755795331486,0.060652821376351494,0.358046137046137,0.1448929624553385,0.6792028007680613,0.06026375028867132,0.8894793474101723,0.08237934741017236,0.2283458709716797,0.01022028923034668,Uncal,ImageNet,polynet,1000,50000,1000,10000,True
