n_samples_queried	n_samples	error	log-loss	ECE	MCE	sharpness	overconfidence	underconfidence	avg_confidence	calibration_method	cv_run
5408	15500	0.09262926292629259	1.3323749582068303	0.07368234045626779	0.6865151515151515	0.1179424256764688	0.6259693499750917	0.13878546419881954	0.839423947631151		3
5492	15750	0.09273927392739278	1.3360159060267869	0.07287113711371132	0.34843434343434343	0.11799353779673054	0.6254912023951936	0.13860293484309796	0.8395193267291661		3
1000	1000	0.11089108910891088	1.4029459485335318	0.07090360147125818	0.669040404040404	0.14772041731636684	0.6002688797136824	0.14277747511766822	0.8287286553190756	GPCalibration	3
1200	1694	0.11100110011001096	1.3742753643071968	0.04086180601849483	0.6603030303030303	0.10980906143487558	0.6601563882181358	0.10742490531819894	0.8667763625781885	GPCalibration	3
1256	1944	0.10759075907590754	1.390026591692075	0.03645857004532097	0.4270707070707071	0.10505354629508988	0.6709962665286252	0.10412145660086256	0.8716832885279207	GPCalibration	3
1311	2194	0.1061606160616062	1.396139205012925	0.036369832316426876	0.6078787878787879	0.10324668886271712	0.6707324611393325	0.10309592238142933	0.8728935594774855	GPCalibration	3
1369	2444	0.10451045104510448	1.3424917121771547	0.038307316053012394	0.3833838383838384	0.10261172493774495	0.6706877676485575	0.10463344703079434	0.8718852717750786	GPCalibration	3
1432	2694	0.10154015401540151	1.3194888256760977	0.042812116605776815	0.3833838383838384	0.1045385872035623	0.665248625375102	0.10867455737955183	0.868369567778044	GPCalibration	3
1486	2944	0.1016501650165017	1.3210362022554238	0.040423350460131825	0.6603030303030303	0.1031784672255722	0.6681322541844021	0.10735674339862322	0.8698216761576711	GPCalibration	3
1544	3194	0.1025302530253025	1.3248533914925473	0.039167245349949024	0.4095959595959596	0.10404405109119304	0.6680379418125141	0.1087671472886406	0.868348622022941	GPCalibration	3
1584	3444	0.1026402640264027	1.3255290721117532	0.03963928148284454	0.6603030303030303	0.10264390261391375	0.6693969159938403	0.10856193757299272	0.8686477005323819	GPCalibration	3
1633	3694	0.1016501650165017	1.3295293343828594	0.041555261656433806	0.37464646464646467	0.10200773124059534	0.6724607543430222	0.10962893480470916	0.8682204461383607	GPCalibration	3
1694	3944	0.10143014301430142	1.3300452050614497	0.038771635814698294	0.3833838383838384	0.10203409232636727	0.6772235758867036	0.11030682367694211	0.8681423543646071	GPCalibration	3
1746	4194	0.10286028602860287	1.3340369423601162	0.038408376300030744	0.3571717171717172	0.1021272318865657	0.6755922689292794	0.10982648198954258	0.8681016293535926	GPCalibration	3
1807	4444	0.10286028602860287	1.3450389701761918	0.038244030901292324	0.3928282828282828	0.09995370932665568	0.6761994415940954	0.10934592045960588	0.8685952141410773	GPCalibration	3
1856	4694	0.10242024202420241	1.3412620970931457	0.04300631677897888	0.6603030303030303	0.10011261572195358	0.6739905424468235	0.11034539106673197	0.8675662430478026	GPCalibration	3
1916	4944	0.09999999999999998	1.338900934962626	0.0407790562912862	0.6515656565656566	0.09821606175743872	0.6774636348279142	0.11077725601597013	0.8680468330684182	GPCalibration	3
1974	5194	0.10088008800880088	1.3514433201940104	0.0428029453773159	0.6603030303030303	0.09794889800422908	0.6770878959457983	0.11062559107141959	0.8679589268157959	GPCalibration	3
2199	5589	0.10176017601760179	1.3587114302919137	0.05369373801199606	0.4095959595959596	0.10584153030715993	0.656391586614219	0.12377346617891229	0.8538560908984966	GPCalibration	3
2273	5839	0.10308030803080304	1.3634802121053342	0.055671484830916246	0.39212121212121215	0.10688700220771111	0.6529381879629025	0.12374769701945362	0.8532330152169014	GPCalibration	3
2344	6089	0.1007700770077008	1.36555741476639	0.05633647417268695	0.43580808080808087	0.10652639221657757	0.6545519145074873	0.1259258266963432	0.8519528983798624	GPCalibration	3
2417	6339	0.09834983498349836	1.3642311345829956	0.057670363509261066	0.6603030303030303	0.10405146298693281	0.6550159218192939	0.12666130377853094	0.8518666873858756	GPCalibration	3
2486	6589	0.09834983498349836	1.3640421851870945	0.0566542434392355	0.6515656565656566	0.10237870611655064	0.6558627928385014	0.12525118929539447	0.8532214069672791	GPCalibration	3
2551	6839	0.0961496149614961	1.3686653248857787	0.05646375722583437	0.669040404040404	0.10149678920654619	0.6588615481811869	0.1252968597167344	0.8539500543099744	GPCalibration	3
2615	7089	0.09669966996699675	1.3675050298133493	0.05826596388117949	0.41833333333333333	0.10095088705652003	0.6545420451929816	0.12477742087637998	0.8538828443243867	GPCalibration	3
2692	7339	0.09669966996699675	1.3709068601998107	0.05925755364528856	0.4008585858585859	0.10122263251336784	0.652821893573535	0.12467091436111093	0.8538127136008863	GPCalibration	3
2762	7589	0.09658965896589655	1.3708819879408347	0.0555253226941531	0.6515656565656566	0.10119777449916198	0.6546804375514687	0.12388950158166075	0.8547226443544105	GPCalibration	3
2837	7839	0.09405940594059403	1.3667636046197427	0.05800550111994996	0.34843434343434343	0.10071571162429116	0.654930963258766	0.12309068951635108	0.8560301590120015	GPCalibration	3
2907	8089	0.09460946094609457	1.3658975735584413	0.057438649351190564	0.37464646464646467	0.09981547074069752	0.6537474672500277	0.12228370936789767	0.856526720983193	GPCalibration	3
2986	8339	0.09405940594059403	1.377248929988002	0.0576028227352555	0.6777777777777778	0.09874389682959936	0.6557552848970017	0.12300974143718706	0.8561810283665238	GPCalibration	3
3199	5170	0.09647964796479647	1.3724788712810325	0.05316522231927252	0.6865151515151515	0.0974569569465284	0.6570442090245214	0.1175407802091026	0.8607112589061766	GPCalibration	3
3230	5420	0.09636963696369638	1.3708821685965915	0.053565983030307754	0.6078787878787879	0.09856779063351835	0.6546901910218326	0.11782339865210975	0.8602538185705936	GPCalibration	3
3278	5670	0.09768976897689774	1.3704832286628714	0.05573955732656193	0.4095959595959596	0.09909886149114501	0.6527980052554404	0.11795550325947737	0.8596494599485807	GPCalibration	3
3289	5920	0.09658965896589655	1.3707303828519903	0.05314072163923142	0.5991414141414141	0.09883444715483096	0.6553776544076618	0.11837344362436021	0.8597732520931441	GPCalibration	3
3294	6170	0.09779977997799782	1.3706880768041847	0.05519825878348737	0.6515656565656566	0.09884366212190865	0.6534999899201962	0.1178070929241772	0.8598267900954761	GPCalibration	3
3302	6420	0.09845984598459845	1.3705871853323757	0.05487951745009286	0.5991414141414141	0.09894812718670043	0.6520082177850829	0.11719819100304353	0.8600779075520029	GPCalibration	3
3306	6670	0.09658965896589655	1.3706667435863995	0.0523139886194664	0.6515656565656566	0.09858209614307645	0.6567876471090451	0.11788876947587355	0.8603473024450901	GPCalibration	3
3309	6920	0.097029702970297	1.3704684392759734	0.05342954577852281	0.4095959595959596	0.09860860912899766	0.6559891680145097	0.11754085817598044	0.8604848275335919	GPCalibration	3
3321	7170	0.09812981298129808	1.370503150037608	0.05266706574734207	0.6777777777777778	0.09854329475913884	0.6541285256386877	0.1168285422953484	0.8606955176163302	GPCalibration	3
3324	7420	0.09713971397139709	1.3705138776148962	0.05284764660040878	0.6777777777777778	0.09851661162465923	0.6559677361053171	0.11730976925860678	0.8606664724615631	GPCalibration	3
3332	7670	0.09735973597359737	1.3706731542298585	0.0515875696582542	0.6777777777777778	0.09844620114465079	0.6555433570000075	0.11740002283994079	0.8604938045702193	GPCalibration	3
3339	7920	0.09658965896589655	1.3705202042812497	0.0532894325941057	0.6603030303030303	0.0984503661474348	0.6574136278682926	0.11759976263686892	0.8606688574801313	GPCalibration	3
3341	8170	0.09757975797579754	1.370654620687247	0.05350777204019358	0.4270707070707071	0.09820338184629472	0.656217984510688	0.11704068421948816	0.8608339515520922	GPCalibration	3
3349	8420	0.10044004400440043	1.3708688649481344	0.05600102504498709	0.6603030303030303	0.09784721483596541	0.6506144819579198	0.11599410744822712	0.8605640490014773	GPCalibration	3
3403	8670	0.09669966996699675	1.355883536366329	0.052529514269801264	0.6777777777777778	0.09754888892819516	0.6586173400693028	0.11758166232805457	0.8607768550654853	GPCalibration	3
3466	8920	0.09735973597359737	1.3143499988362877	0.052733972090019406	0.4008585858585859	0.09708425003052373	0.65948969819312	0.11762757447736305	0.8606726220367599	GPCalibration	3
3527	9170	0.09658965896589655	1.300361665316724	0.05186272710111242	0.6603030303030303	0.09577444197027286	0.6614570943728454	0.11711759653236513	0.861495008375751	GPCalibration	3
3586	9420	0.09790979097909791	1.3047793626431807	0.05327744996721889	0.6428282828282827	0.0954756923559879	0.6596267377285437	0.11661057655120212	0.8614808656610062	GPCalibration	3
3650	9670	0.09735973597359737	1.2976528258391673	0.056000029554140435	0.6428282828282827	0.09578506895640729	0.6596512621878126	0.11679532539692612	0.8614395733943274	GPCalibration	3
3711	9920	0.09856985698569853	1.2991338354363682	0.05340302363569685	0.6428282828282827	0.09586455742413331	0.6578765856209985	0.11667874288564349	0.8610992080870684	GPCalibration	3
3769	10170	0.097029702970297	1.299866142820072	0.05263643061414205	0.6428282828282827	0.09516222646558836	0.6621550511033084	0.11754961929516326	0.8610751903078568	GPCalibration	3
3827	10420	0.09867986798679873	1.3005357059430571	0.05522437779222865	0.6603030303030303	0.09570302957081445	0.6585344421739303	0.11733564007459378	0.8605472492297985	GPCalibration	3
3884	10670	0.09768976897689774	1.3013622992084586	0.05451845474254304	0.4095959595959596	0.0959706981418379	0.6592347723194744	0.11762516808048837	0.8605763310476928	GPCalibration	3
3947	10920	0.09779977997799782	1.2996183209175862	0.0546833379855398	0.4095959595959596	0.095005909845725	0.6597448358385543	0.11756529573076137	0.8606556841333884	GPCalibration	3
4199	9239	0.09724972497249729	1.3022923223054315	0.05218786040804862	0.669040404040404	0.10457206471325241	0.6496559752483708	0.11518783350212979	0.8619432915732764	GPCalibration	3
4206	9489	0.09845984598459845	1.3019354721929846	0.05312408562000869	0.39212121212121215	0.10440093732832033	0.6477124076408017	0.11426834929136981	0.8622963126948011	GPCalibration	3
4212	9739	0.09735973597359737	1.301951803087449	0.05141634826989802	0.6515656565656566	0.10448097711772672	0.6498194042987296	0.11468037650271312	0.862391384334391	GPCalibration	3
4218	9989	0.09713971397139709	1.3020815917425965	0.05093205114162203	0.669040404040404	0.10466015388859655	0.6499283059811295	0.1150456743416647	0.8621239653310556	GPCalibration	3
4220	10239	0.098019801980198	1.3021119067893063	0.05179352076462461	0.669040404040404	0.10460807183242982	0.6483723807178914	0.11468068128045658	0.8620938267768072	GPCalibration	3
4222	10489	0.09856985698569853	1.3021130284143616	0.05296798947371402	0.5904040404040404	0.10448333536274446	0.6476640595288081	0.114284407699461	0.8622508867600032	GPCalibration	3
4228	10739	0.09757975797579754	1.3003428091356328	0.05166087602500463	0.669040404040404	0.10467749193225442	0.6485268632328335	0.1144619449749501	0.8624105602924101	GPCalibration	3
4229	10989	0.09724972497249729	1.3003340955990272	0.051634913386516795	0.669040404040404	0.10459615157598014	0.6496950924188923	0.11460811197420284	0.8624704394761268	GPCalibration	3
4248	11239	0.09845984598459845	1.300506050602433	0.052193138713656946	0.6515656565656566	0.10413140988072962	0.6474225962359222	0.11438165836187898	0.8621656252316339	GPCalibration	3
4300	11489	0.09647964796479647	1.3026895687241689	0.0529462484288932	0.6515656565656566	0.10328285029355365	0.6516946164282534	0.11573977410881497	0.8618223777614831	GPCalibration	3
4354	11739	0.09713971397139709	1.3059216776171911	0.051676956408782795	0.43247474747474746	0.10252078066939828	0.6503225276702967	0.1154318336114697	0.8618136120443938	GPCalibration	3
4402	11989	0.09691969196919692	1.3067262280588376	0.05449799361782809	0.6515656565656566	0.10340310231049378	0.6502453963859767	0.11667582646781026	0.8607342502466216	GPCalibration	3
4458	12239	0.09779977997799782	1.3082530575284932	0.053125535023556	0.6515656565656566	0.10311692122640508	0.6508335478848898	0.11691668325678227	0.8603693404489323	GPCalibration	3
4517	12489	0.09779977997799782	1.305974355915398	0.05332736590592224	0.4008585858585859	0.10327365083930852	0.6504077218872355	0.11700502123901302	0.8602479962130481	GPCalibration	3
4565	12739	0.097029702970297	1.3049038286315462	0.0528120488307823	0.6603030303030303	0.10358103870887125	0.6508341747552907	0.11784323425594942	0.8597116034500918	GPCalibration	3
4608	12989	0.09757975797579754	1.308800226986347	0.05190547484004989	0.6603030303030303	0.10407078340914452	0.6502373591628428	0.11771918324857156	0.859638072320067	GPCalibration	3
4651	13239	0.0988998899889989	1.309217608579518	0.05029848683793107	0.6603030303030303	0.10301536927889815	0.6501005745521292	0.11703499617539065	0.85993473738721	GPCalibration	3
4692	13489	0.09845984598459845	1.3089328042964439	0.05138356388830367	0.6515656565656566	0.1030702798127739	0.651708758781314	0.11713126590581673	0.8601087585270746	GPCalibration	3
4743	13739	0.09735973597359737	1.3080735739418783	0.05222381270385097	0.7039898989898989	0.10294337566601244	0.6531910529666713	0.11714344386026451	0.8604963833885625	GPCalibration	3
4791	13989	0.09570957095709576	1.30778809903871	0.052881713003249654	0.7127272727272727	0.10335648218041586	0.6525349160325536	0.11734858770644883	0.860627061166261	GPCalibration	3
4844	14239	0.09735973597359737	1.3049365543558458	0.051132834962165	0.7039898989898989	0.10279957459955964	0.6512633543431826	0.11608939921246567	0.8612601262987278	GPCalibration	3
4899	14489	0.09735973597359737	1.3057001238543022	0.05177352586965046	0.7127272727272727	0.10233133717494203	0.6526349526348739	0.11586254717960313	0.8615984305251067	GPCalibration	3
4944	14739	0.09669966996699675	1.3050090462634236	0.05150796176419926	0.669040404040404	0.10266874224740673	0.6538512021489786	0.11626451564235663	0.8615057501374656	GPCalibration	3
4994	14989	0.09570957095709576	1.304361322570921	0.05033847228247196	0.7127272727272727	0.10233088748107695	0.6554359893382609	0.1169593847921236	0.8612566741180453	GPCalibration	3
5048	15239	0.09482948294829485	1.303860414855279	0.05017462110876443	0.7039898989898989	0.10157149825470171	0.6550045337714709	0.11662752436432902	0.8617164617867227	GPCalibration	3
5104	15489	0.09669966996699675	1.3035567756111894	0.05003714846415035	0.7039898989898989	0.10144259017283365	0.6519574257872105	0.11618878949141673	0.8613910260454275	GPCalibration	3
5163	15739	0.0962596259625963	1.3052502792451326	0.051155918025090494	0.4095959595959596	0.10125932545337679	0.6509448223806724	0.11574466206808506	0.8617969549718117	GPCalibration	3
5219	15989	0.09768976897689774	1.3086561636044016	0.051327003589325224	0.6952525252525252	0.101050970347993	0.6505759225498543	0.11484381291132233	0.8622400952393403	GPCalibration	3
1000	1000	0.12057205720572062	1.4407088140411084	0.05424325210298804	0.6865151515151515	0.1565089320565349	0.6223524868760608	0.1414653922990974	0.8300576435178414		4
1074	1250	0.11595159515951592	1.4236800061558528	0.06143174317431739	0.6952525252525252	0.14880701308239333	0.6219772895832871	0.1449821628028839	0.8279964139644455		4
1173	1500	0.11683168316831682	1.3778854585071358	0.060567156715671526	0.6428282828282827	0.14413691661664343	0.6284854407248948	0.14439816966972982	0.829067440257563		4
1258	1750	0.11089108910891088	1.3735975482454215	0.0648462957406851	0.4340909090909091	0.14123317024318707	0.6249439151257389	0.14257597446806572	0.8316440528928314		4
1338	2000	0.10803080308030799	1.3563389810122275	0.06490260137124819	0.7302020202020202	0.13850811322695863	0.6235732201467789	0.1407304028425704	0.8338071282658499		4
