,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
0,0.8011,0.8025811735766214,0.04154419898989898,0.03311783095238095,0.42407070707070704,0.17421983510716052,0.5994242214238603,0.1029830735595673,0.8378257374126364,0.03672573741263642,0.23657870292663574,0.3039824962615967,Temp,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
1,0.8074,0.80911380900064,0.04019291010101009,0.030920657142857154,0.26982264505520315,0.16700166640051012,0.6073012320738341,0.1022948020985082,0.8417733940830849,0.034373394083084916,0.2376079559326172,0.3023967742919922,Temp,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
2,0.8002,0.8253848676552968,0.04799408080808081,0.037800783333333365,0.934060606060606,0.1707759894641795,0.6093735393796504,0.10072213737173767,0.8413549788431898,0.04115497884318965,0.23702454566955566,0.30324482917785645,Temp,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
3,0.8018,0.8059087983540205,0.03637858585858584,0.02831263095238098,0.41408080808080805,0.17346113749937628,0.5932156755291151,0.10840912389801798,0.8324529113484397,0.030652911348439837,0.2363276481628418,0.30055809020996094,Temp,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
4,0.8018,0.8195311017883948,0.041645293939393944,0.03230915714285712,0.934060606060606,0.17114590550649283,0.6136441802284947,0.10921912946887255,0.8358523785131456,0.03405237851314566,0.23518824577331543,0.3008430004119873,Temp,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
5,0.8116,0.7813162761337514,0.03564774848484849,0.025996576190476198,0.3026926406926407,0.1693593720944422,0.6012698289346057,0.10518573776746236,0.8395104909992073,0.02791049099920727,0.23485827445983887,0.30078125,Temp,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
6,0.8029,0.813599254732696,0.040608153535353526,0.02991675476190477,0.934060606060606,0.1744461837911217,0.6015451650764692,0.10822558285748997,0.8345702315602933,0.0316702315602934,0.23717212677001953,0.3018019199371338,Temp,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
7,0.7987,0.8265096749378119,0.04711013333333333,0.04001703571428574,0.43406060606060604,0.16983633824631483,0.6100648017486213,0.09781085264825107,0.8433845165818393,0.044684516581839376,0.23561358451843262,0.30298900604248047,Temp,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
8,0.7987,0.8227569546142968,0.0429759909090909,0.033990971428571444,0.934060606060606,0.17520078893211766,0.6028231956528185,0.105840354533147,0.8355136181192878,0.03681361811928788,0.2361752986907959,0.3027193546295166,Temp,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
9,0.7982,0.8187921350070133,0.04077868888888888,0.030553942857142868,0.934060606060606,0.17636768527458346,0.5985727866112583,0.1110047495480996,0.8303879972488588,0.03218799724885883,0.2377784252166748,0.3013472557067871,Temp,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True
0,0.8061,0.7436053491055963,0.03582266969019212,0.01461414921066463,0.2607373737373737,0.22303927052484804,0.5563624847412304,0.10962440782332453,0.8256104506449427,0.01951045064494264,0.23830151557922363,0.22934603691101074,Temp,ImageNet,polynet,1000,50000,1000,10000,True
1,0.8071,0.7509644546908388,0.03779698306780297,0.015821956369462143,0.554040404040404,0.23234151395328329,0.5474216974316881,0.11701170929979192,0.8182574948587106,0.011157494858710551,0.23934507369995117,0.23028326034545898,Temp,ImageNet,polynet,1000,50000,1000,10000,True
2,0.8111,0.7716794248342727,0.03943667655137544,0.02325035471776496,0.39410101010101006,0.2276046885551943,0.5654732777332669,0.11439156954942696,0.825134900102274,0.0140349001022739,0.2378699779510498,0.2300126552581787,Temp,ImageNet,polynet,1000,50000,1000,10000,True
3,0.8115,0.7554933743011905,0.03661433289254451,0.019983268366243825,0.3496464646464646,0.23773263446026727,0.5385043270033234,0.12073618324619856,0.8150306529358363,0.003530652935836334,0.23919439315795898,0.30314159393310547,Temp,ImageNet,polynet,1000,50000,1000,10000,True
4,0.8099,0.7490671481804791,0.03230157611829895,0.018769241475501082,0.3746791443850267,0.24169206793319442,0.5320173864292522,0.125117819637474,0.8097035830358107,0.0001964169641893304,0.23768401145935059,0.33907055854797363,Temp,ImageNet,polynet,1000,50000,1000,10000,True
5,0.8047,0.7612223695847343,0.036015728280566865,0.015663085013613666,0.454040404040404,0.22856625229137756,0.5502398331122501,0.11521950964263683,0.8194446999973924,0.014744699997392613,0.23845505714416504,0.22942137718200684,Temp,ImageNet,polynet,1000,50000,1000,10000,True
6,0.8071,0.7607512029596801,0.036335665760517284,0.016678484787920136,0.2942222222222223,0.23153145436554315,0.5486167242594768,0.1118488654561603,0.8226549467999861,0.015554946799986077,0.23593688011169434,0.22970247268676758,Temp,ImageNet,polynet,1000,50000,1000,10000,True
7,0.8124,0.7449285556291952,0.035971313662571176,0.01712652002246471,0.28737373737373734,0.23457432866721395,0.5412444263475926,0.11883790790743907,0.8173935379988049,0.0049935379988048645,0.23856115341186523,0.22829461097717285,Temp,ImageNet,polynet,1000,50000,1000,10000,True
8,0.8046,0.7828541254560437,0.043734292662442005,0.022052294092671225,0.28737373737373734,0.23314629053409322,0.5568880858761612,0.11401632735102459,0.8216783949935677,0.01707839499356753,0.23762965202331543,0.2291398048400879,Temp,ImageNet,polynet,1000,50000,1000,10000,True
